filename,project,experiment,version,datetime,id,success,procedure,trial_type,trial_index,time_elapsed,internal_node_id,view_history,rt,trialid,stimulus_raw,button_pressed,response,slider_start,input,N_responses,question,response_raw,stimulus
999_MDDF_original_2025-06-05T222454_21.csv,999,MDDF,original,2025-06-05T222454,21,,MDDF,html-slider-response,61,77471,0.0-70.0-0.0-0.0,"",865.6999999880791,MDDF_39,"<div class='justified'>6. Una persona accidentalmente estornuda sobre otros pasajeros del tren.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>","",6,4,999_MDDF_original_2025-06-05T222454_21.csv,0,Q0,6,"<div class='justified'>6. Una persona accidentalmente estornuda sobre otros pasajeros del tren.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>"
999_MDDF_original_2025-06-05T222454_21.csv,999,MDDF,original,2025-06-05T222454,21,,MDDF,html-slider-response,67,83933,0.0-77.0-0.0-0.0,"",933.0999999940395,MDDF_45,"<div class='justified'>1. Un hombre toma el tren para ir al trabajo.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>","",4,4,999_MDDF_original_2025-06-05T222454_21.csv,0,Q0,4,"<div class='justified'>1. Un hombre toma el tren para ir al trabajo.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>"
999_MDDF_original_2025-06-05T222454_21.csv,999,MDDF,original,2025-06-05T222454,21,,MDDF,html-slider-response,70,87618,0.0-80.0-0.0-0.0,"",901.2999999970198,MDDF_48,"<div class='justified'>2. Una mujer va a un restaurante a cenar.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>","",6,4,999_MDDF_original_2025-06-05T222454_21.csv,0,Q0,6,"<div class='justified'>2. Una mujer va a un restaurante a cenar.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>"
999_MDDF_original_2025-06-05T222454_24.csv,999,MDDF,original,2025-06-05T222454,24,,MDDF,html-slider-response,30,40997,0.0-32.0-0.0-0.0,"",1184.7999999970198,MDDF_03,"<div class='justified'>1. A un hombre joven le gusta escuchar a sus vecinos ancianos teniendo relaciones sexuales.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>","",1,4,999_MDDF_original_2025-06-05T222454_24.csv,0,Q0,1,"<div class='justified'>1. A un hombre joven le gusta escuchar a sus vecinos ancianos teniendo relaciones sexuales.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>"
999_MDDF_original_2025-06-05T222454_24.csv,999,MDDF,original,2025-06-05T222454,24,,MDDF,html-slider-response,33,44945,0.0-35.0-0.0-0.0,"",919.5,MDDF_06,"<div class='justified'>2. Una pareja de hermanos están de acuerdo en tener sexo protegido.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>","",1,4,999_MDDF_original_2025-06-05T222454_24.csv,0,Q0,1,"<div class='justified'>2. Una pareja de hermanos están de acuerdo en tener sexo protegido.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>"
999_MDDF_original_2025-06-05T222454_24.csv,999,MDDF,original,2025-06-05T222454,24,,MDDF,html-slider-response,41,54351,0.0-45.0-0.0-0.0,"",911.5,MDDF_15,"<div class='justified'>3. Un hombre no se molesta en lavarse las manos antes de preparar el biberón de su bebé.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>","",3,4,999_MDDF_original_2025-06-05T222454_24.csv,0,Q0,3,"<div class='justified'>3. Un hombre no se molesta en lavarse las manos antes de preparar el biberón de su bebé.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>"
999_MDDF_original_2025-06-05T222454_24.csv,999,MDDF,original,2025-06-05T222454,24,,MDDF,html-slider-response,44,57699,0.0-48.0-0.0-0.0,"",845.7000000029802,MDDF_18,"<div class='justified'>4. Un hombre orina intencionalmente en el piso del baño.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>","",4,4,999_MDDF_original_2025-06-05T222454_24.csv,0,Q0,4,"<div class='justified'>4. Un hombre orina intencionalmente en el piso del baño.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>"
999_MDDF_original_2025-06-05T222454_24.csv,999,MDDF,original,2025-06-05T222454,24,,MDDF,html-slider-response,54,68955,0.0-61.0-0.0-0.0,"",889,MDDF_30,"<div class='justified'>3. Un hombre camina descalzo por el césped y pisa caca de perro fresca.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>","",1,4,999_MDDF_original_2025-06-05T222454_24.csv,0,Q0,1,"<div class='justified'>3. Un hombre camina descalzo por el césped y pisa caca de perro fresca.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>"
999_MDDF_original_2025-06-05T222454_24.csv,999,MDDF,original,2025-06-05T222454,24,,MDDF,html-slider-response,57,72218,0.0-64.0-0.0-0.0,"",815.8999999910593,MDDF_33,"<div class='justified'>4. La mano de una persona está cubierta de sangre luego de cortarse un dedo accidentalmente.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>","",4,4,999_MDDF_original_2025-06-05T222454_24.csv,0,Q0,4,"<div class='justified'>4. La mano de una persona está cubierta de sangre luego de cortarse un dedo accidentalmente.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>"
999_MDDF_original_2025-06-05T222454_24.csv,999,MDDF,original,2025-06-05T222454,24,,MDDF,html-slider-response,60,75455,0.0-67.0-0.0-0.0,"",810.9000000059605,MDDF_36,"<div class='justified'>5. Una mujer bebió un vaso de agua que contenía la saliva de otra persona.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>","",6,4,999_MDDF_original_2025-06-05T222454_24.csv,0,Q0,6,"<div class='justified'>5. Una mujer bebió un vaso de agua que contenía la saliva de otra persona.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>"
999_MDDF_original_2025-06-05T222455_20.csv,999,MDDF,original,2025-06-05T222455,20,,MDDF,html-slider-response,32,43733,0.0-35.0-0.0-0.0,"",970.7999999970198,MDDF_06,"<div class='justified'>2. Una pareja de hermanos están de acuerdo en tener sexo protegido.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>","",1,4,999_MDDF_original_2025-06-05T222455_20.csv,0,Q0,1,"<div class='justified'>2. Una pareja de hermanos están de acuerdo en tener sexo protegido.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>"
999_MDDF_original_2025-06-05T222455_20.csv,999,MDDF,original,2025-06-05T222455,20,,MDDF,html-slider-response,36,48002,0.0-39.0-0.0-0.0,"",926.6000000089407,MDDF_09,"<div class='justified'>1. Una mujer va deliberadamente a trabajar cuando tiene gripe/influenza.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>","",4,4,999_MDDF_original_2025-06-05T222455_20.csv,0,Q0,4,"<div class='justified'>1. Una mujer va deliberadamente a trabajar cuando tiene gripe/influenza.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>"
999_MDDF_original_2025-06-05T222455_20.csv,999,MDDF,original,2025-06-05T222455,20,,MDDF,html-slider-response,41,54114,0.0-45.0-0.0-0.0,"",894.9000000059605,MDDF_15,"<div class='justified'>3. Un hombre no se molesta en lavarse las manos antes de preparar el biberón de su bebé.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>","",3,4,999_MDDF_original_2025-06-05T222455_20.csv,0,Q0,3,"<div class='justified'>3. Un hombre no se molesta en lavarse las manos antes de preparar el biberón de su bebé.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>"
999_MDDF_original_2025-06-05T222455_20.csv,999,MDDF,original,2025-06-05T222455,20,,MDDF,html-slider-response,44,57506,0.0-48.0-0.0-0.0,"",845.7000000029802,MDDF_18,"<div class='justified'>4. Un hombre orina intencionalmente en el piso del baño.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>","",2,4,999_MDDF_original_2025-06-05T222455_20.csv,0,Q0,2,"<div class='justified'>4. Un hombre orina intencionalmente en el piso del baño.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>"
999_MDDF_original_2025-06-05T222455_20.csv,999,MDDF,original,2025-06-05T222455,20,,MDDF,html-slider-response,56,71156,0.0-64.0-0.0-0.0,"",821.9000000059605,MDDF_33,"<div class='justified'>4. La mano de una persona está cubierta de sangre luego de cortarse un dedo accidentalmente.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>","",1,4,999_MDDF_original_2025-06-05T222455_20.csv,0,Q0,1,"<div class='justified'>4. La mano de una persona está cubierta de sangre luego de cortarse un dedo accidentalmente.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>"
999_MDDF_original_2025-06-05T222455_20.csv,999,MDDF,original,2025-06-05T222455,20,,MDDF,html-slider-response,59,74364,0.0-67.0-0.0-0.0,"",829.5,MDDF_36,"<div class='justified'>5. Una mujer bebió un vaso de agua que contenía la saliva de otra persona.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>","",4,4,999_MDDF_original_2025-06-05T222455_20.csv,0,Q0,4,"<div class='justified'>5. Una mujer bebió un vaso de agua que contenía la saliva de otra persona.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>"
999_MDDF_original_2025-06-05T222455_20.csv,999,MDDF,original,2025-06-05T222455,20,,MDDF,html-slider-response,62,77666,0.0-70.0-0.0-0.0,"",854.9000000059605,MDDF_39,"<div class='justified'>6. Una persona accidentalmente estornuda sobre otros pasajeros del tren.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>","",6,4,999_MDDF_original_2025-06-05T222455_20.csv,0,Q0,6,"<div class='justified'>6. Una persona accidentalmente estornuda sobre otros pasajeros del tren.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>"
999_MDDF_original_2025-06-05T222455_20.csv,999,MDDF,original,2025-06-05T222455,20,,MDDF,html-slider-response,68,84266,0.0-77.0-0.0-0.0,"",960.7000000029802,MDDF_45,"<div class='justified'>1. Un hombre toma el tren para ir al trabajo.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>","",4,4,999_MDDF_original_2025-06-05T222455_20.csv,0,Q0,4,"<div class='justified'>1. Un hombre toma el tren para ir al trabajo.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>"
999_MDDF_original_2025-06-05T222455_20.csv,999,MDDF,original,2025-06-05T222455,20,,MDDF,html-slider-response,71,87892,0.0-80.0-0.0-0.0,"",960.8999999910593,MDDF_48,"<div class='justified'>2. Una mujer va a un restaurante a cenar.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>","",6,4,999_MDDF_original_2025-06-05T222455_20.csv,0,Q0,6,"<div class='justified'>2. Una mujer va a un restaurante a cenar.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>"
999_MDDF_original_2025-06-05T222455_25.csv,999,MDDF,original,2025-06-05T222455,25,,MDDF,html-slider-response,30,41144,0.0-32.0-0.0-0.0,"",1066.300000011921,MDDF_03,"<div class='justified'>1. A un hombre joven le gusta escuchar a sus vecinos ancianos teniendo relaciones sexuales.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>","",6,4,999_MDDF_original_2025-06-05T222455_25.csv,0,Q0,6,"<div class='justified'>1. A un hombre joven le gusta escuchar a sus vecinos ancianos teniendo relaciones sexuales.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>"
999_MDDF_original_2025-06-05T222455_25.csv,999,MDDF,original,2025-06-05T222455,25,,MDDF,html-slider-response,40,53578,0.0-45.0-0.0-0.0,"",915.1000000089407,MDDF_15,"<div class='justified'>3. Un hombre no se molesta en lavarse las manos antes de preparar el biberón de su bebé.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>","",3,4,999_MDDF_original_2025-06-05T222455_25.csv,0,Q0,3,"<div class='justified'>3. Un hombre no se molesta en lavarse las manos antes de preparar el biberón de su bebé.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>"
999_MDDF_original_2025-06-05T222455_25.csv,999,MDDF,original,2025-06-05T222455,25,,MDDF,html-slider-response,43,56865,0.0-48.0-0.0-0.0,"",877.5,MDDF_18,"<div class='justified'>4. Un hombre orina intencionalmente en el piso del baño.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>","",4,4,999_MDDF_original_2025-06-05T222455_25.csv,0,Q0,4,"<div class='justified'>4. Un hombre orina intencionalmente en el piso del baño.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>"
999_MDDF_original_2025-06-05T222455_25.csv,999,MDDF,original,2025-06-05T222455,25,,MDDF,html-slider-response,53,68114,0.0-61.0-0.0-0.0,"",831.3999999910593,MDDF_30,"<div class='justified'>3. Un hombre camina descalzo por el césped y pisa caca de perro fresca.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>","",1,4,999_MDDF_original_2025-06-05T222455_25.csv,0,Q0,1,"<div class='justified'>3. Un hombre camina descalzo por el césped y pisa caca de perro fresca.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>"
999_MDDF_original_2025-06-05T222455_25.csv,999,MDDF,original,2025-06-05T222455,25,,MDDF,html-slider-response,56,71369,0.0-64.0-0.0-0.0,"",812.4000000059605,MDDF_33,"<div class='justified'>4. La mano de una persona está cubierta de sangre luego de cortarse un dedo accidentalmente.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>","",4,4,999_MDDF_original_2025-06-05T222455_25.csv,0,Q0,4,"<div class='justified'>4. La mano de una persona está cubierta de sangre luego de cortarse un dedo accidentalmente.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>"
999_MDDF_original_2025-06-05T222455_25.csv,999,MDDF,original,2025-06-05T222455,25,,MDDF,html-slider-response,59,74669,0.0-67.0-0.0-0.0,"",859.0999999940395,MDDF_36,"<div class='justified'>5. Una mujer bebió un vaso de agua que contenía la saliva de otra persona.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>","",6,4,999_MDDF_original_2025-06-05T222455_25.csv,0,Q0,6,"<div class='justified'>5. Una mujer bebió un vaso de agua que contenía la saliva de otra persona.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>"
999_MDDF_original_2025-06-05T222455_29.csv,999,MDDF,original,2025-06-05T222455,29,,MDDF,html-slider-response,30,40985,0.0-32.0-0.0-0.0,"",1032.2000000029802,MDDF_03,"<div class='justified'>1. A un hombre joven le gusta escuchar a sus vecinos ancianos teniendo relaciones sexuales.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>","",2,4,999_MDDF_original_2025-06-05T222455_29.csv,0,Q0,2,"<div class='justified'>1. A un hombre joven le gusta escuchar a sus vecinos ancianos teniendo relaciones sexuales.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>"
999_MDDF_original_2025-06-05T222455_29.csv,999,MDDF,original,2025-06-05T222455,29,,MDDF,html-slider-response,38,50437,0.0-42.0-0.0-0.0,"",924.2999999970198,MDDF_12,"<div class='justified'>2. El dueño de un hotel no fumigará las camas infestadas de insectos porque es muy caro.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>","",3,4,999_MDDF_original_2025-06-05T222455_29.csv,0,Q0,3,"<div class='justified'>2. El dueño de un hotel no fumigará las camas infestadas de insectos porque es muy caro.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>"
999_MDDF_original_2025-06-05T222455_29.csv,999,MDDF,original,2025-06-05T222455,29,,MDDF,html-slider-response,41,53833,0.0-45.0-0.0-0.0,"",834.2000000029802,MDDF_15,"<div class='justified'>3. Un hombre no se molesta en lavarse las manos antes de preparar el biberón de su bebé.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>","",4,4,999_MDDF_original_2025-06-05T222455_29.csv,0,Q0,4,"<div class='justified'>3. Un hombre no se molesta en lavarse las manos antes de preparar el biberón de su bebé.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>"
999_MDDF_original_2025-06-05T222455_29.csv,999,MDDF,original,2025-06-05T222455,29,,MDDF,html-slider-response,51,65093,0.0-58.0-0.0-0.0,"",862.6999999880791,MDDF_27,"<div class='justified'>2. Alguien toca accidentalmente un cadáver.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>","",1,4,999_MDDF_original_2025-06-05T222455_29.csv,0,Q0,1,"<div class='justified'>2. Alguien toca accidentalmente un cadáver.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>"
999_MDDF_original_2025-06-05T222455_29.csv,999,MDDF,original,2025-06-05T222455,29,,MDDF,html-slider-response,54,68458,0.0-61.0-0.0-0.0,"",875.7000000029802,MDDF_30,"<div class='justified'>3. Un hombre camina descalzo por el césped y pisa caca de perro fresca.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>","",4,4,999_MDDF_original_2025-06-05T222455_29.csv,0,Q0,4,"<div class='justified'>3. Un hombre camina descalzo por el césped y pisa caca de perro fresca.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>"
999_MDDF_original_2025-06-05T222455_29.csv,999,MDDF,original,2025-06-05T222455,29,,MDDF,html-slider-response,57,71664,0.0-64.0-0.0-0.0,"",848.9000000059605,MDDF_33,"<div class='justified'>4. La mano de una persona está cubierta de sangre luego de cortarse un dedo accidentalmente.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>","",6,4,999_MDDF_original_2025-06-05T222455_29.csv,0,Q0,6,"<div class='justified'>4. La mano de una persona está cubierta de sangre luego de cortarse un dedo accidentalmente.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>"
999_MDDF_original_2025-06-05T222456_11.csv,999,MDDF,original,2025-06-05T222456,11,,MDDF,html-slider-response,30,41162,0.0-32.0-0.0-0.0,"",1085.5,MDDF_03,"<div class='justified'>1. A un hombre joven le gusta escuchar a sus vecinos ancianos teniendo relaciones sexuales.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>","",3,4,999_MDDF_original_2025-06-05T222456_11.csv,0,Q0,3,"<div class='justified'>1. A un hombre joven le gusta escuchar a sus vecinos ancianos teniendo relaciones sexuales.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>"
999_MDDF_original_2025-06-05T222456_11.csv,999,MDDF,original,2025-06-05T222456,11,,MDDF,html-slider-response,40,53322,0.0-45.0-0.0-0.0,"",890.6000000089407,MDDF_15,"<div class='justified'>3. Un hombre no se molesta en lavarse las manos antes de preparar el biberón de su bebé.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>","",6,4,999_MDDF_original_2025-06-05T222456_11.csv,0,Q0,6,"<div class='justified'>3. Un hombre no se molesta en lavarse las manos antes de preparar el biberón de su bebé.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>"
999_MDDF_original_2025-06-05T222456_11.csv,999,MDDF,original,2025-06-05T222456,11,,MDDF,html-slider-response,48,62174,0.0-55.0-0.0-0.0,"",802.6999999880791,MDDF_24,"<div class='justified'>1. Alguien toma un vaso de leche mientras se da cuenta que huele rancia.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>","",2,4,999_MDDF_original_2025-06-05T222456_11.csv,0,Q0,2,"<div class='justified'>1. Alguien toma un vaso de leche mientras se da cuenta que huele rancia.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>"
999_MDDF_original_2025-06-05T222456_11.csv,999,MDDF,original,2025-06-05T222456,11,,MDDF,html-slider-response,53,67974,0.0-61.0-0.0-0.0,"",879.6000000089407,MDDF_30,"<div class='justified'>3. Un hombre camina descalzo por el césped y pisa caca de perro fresca.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>","",3,4,999_MDDF_original_2025-06-05T222456_11.csv,0,Q0,3,"<div class='justified'>3. Un hombre camina descalzo por el césped y pisa caca de perro fresca.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>"
999_MDDF_original_2025-06-05T222456_11.csv,999,MDDF,original,2025-06-05T222456,11,,MDDF,html-slider-response,56,71218,0.0-64.0-0.0-0.0,"",847.2000000029802,MDDF_33,"<div class='justified'>4. La mano de una persona está cubierta de sangre luego de cortarse un dedo accidentalmente.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>","",4,4,999_MDDF_original_2025-06-05T222456_11.csv,0,Q0,4,"<div class='justified'>4. La mano de una persona está cubierta de sangre luego de cortarse un dedo accidentalmente.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>"
999_MDDF_original_2025-06-05T222457_23.csv,999,MDDF,original,2025-06-05T222457,23,,MDDF,html-slider-response,30,41172,0.0-32.0-0.0-0.0,"",1116.8999999910593,MDDF_03,"<div class='justified'>1. A un hombre joven le gusta escuchar a sus vecinos ancianos teniendo relaciones sexuales.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>","",5,4,999_MDDF_original_2025-06-05T222457_23.csv,0,Q0,5,"<div class='justified'>1. A un hombre joven le gusta escuchar a sus vecinos ancianos teniendo relaciones sexuales.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>"
999_MDDF_original_2025-06-05T222457_23.csv,999,MDDF,original,2025-06-05T222457,23,,MDDF,html-slider-response,33,45001,0.0-35.0-0.0-0.0,"",895.7999999970198,MDDF_06,"<div class='justified'>2. Una pareja de hermanos están de acuerdo en tener sexo protegido.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>","",2,4,999_MDDF_original_2025-06-05T222457_23.csv,0,Q0,2,"<div class='justified'>2. Una pareja de hermanos están de acuerdo en tener sexo protegido.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>"
999_MDDF_original_2025-06-05T222457_23.csv,999,MDDF,original,2025-06-05T222457,23,,MDDF,html-slider-response,37,49204,0.0-39.0-0.0-0.0,"",918.5999999940395,MDDF_09,"<div class='justified'>1. Una mujer va deliberadamente a trabajar cuando tiene gripe/influenza.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>","",1,4,999_MDDF_original_2025-06-05T222457_23.csv,0,Q0,1,"<div class='justified'>1. Una mujer va deliberadamente a trabajar cuando tiene gripe/influenza.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>"
999_MDDF_original_2025-06-05T222457_23.csv,999,MDDF,original,2025-06-05T222457,23,,MDDF,html-slider-response,40,52634,0.0-42.0-0.0-0.0,"",896.7999999970198,MDDF_12,"<div class='justified'>2. El dueño de un hotel no fumigará las camas infestadas de insectos porque es muy caro.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>","",3,4,999_MDDF_original_2025-06-05T222457_23.csv,0,Q0,3,"<div class='justified'>2. El dueño de un hotel no fumigará las camas infestadas de insectos porque es muy caro.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>"
999_MDDF_original_2025-06-05T222457_23.csv,999,MDDF,original,2025-06-05T222457,23,,MDDF,html-slider-response,43,56032,0.0-45.0-0.0-0.0,"",858,MDDF_15,"<div class='justified'>3. Un hombre no se molesta en lavarse las manos antes de preparar el biberón de su bebé.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>","",2,4,999_MDDF_original_2025-06-05T222457_23.csv,0,Q0,2,"<div class='justified'>3. Un hombre no se molesta en lavarse las manos antes de preparar el biberón de su bebé.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>"
999_MDDF_original_2025-06-05T222457_23.csv,999,MDDF,original,2025-06-05T222457,23,,MDDF,html-slider-response,48,61875,0.0-51.0-0.0-0.0,"",899.2999999970198,MDDF_21,"<div class='justified'>5. Alguien deja una rata muerta en la cocina de su vecino.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>","",1,4,999_MDDF_original_2025-06-05T222457_23.csv,0,Q0,1,"<div class='justified'>5. Alguien deja una rata muerta en la cocina de su vecino.</p><p>Si usted considera que alguien sufrió un daño en esta situación, ¿Que tanto daño cree usted que sufrió? </p></div></br>"
